EmployeeID,FirstName,LastName,Gender,Age,Department,JobTitle,HireDate,YearsAtCompany,Salary,PerformanceRating,Attrition,Education,MaritalStatus,Overtime,TrainingHours,SickDays,City
E101287,James,Smith,Female,48,Finance,Accountant,2015-09-26,10.3,82536,2,No,High School,Married,No,22,9,Dallas
E101288,Jennifer,Johnson,Male,47,IT,Data Analyst,2018-02-10,7.9,114322,3,No,Associate,Divorced,No,44,11,Miami
E101289,William,Moore,Male,38,IT,IT Support,2017-01-17,9,75642,3,No,Master,Single,No,30,7,Denver
E101290,Karen,Rodriguez,Female,31,Operations,Operations Analyst,2021-03-23,4.8,56670,3,No,Master,Single,No,5,2,Dallas
E101291,John,Jones,Female,42,Sales,Sales Rep,2024-02-18,1.9,77176,5,No,High School,Divorced,No,23,1,Boston
E101292,Robert,Martinez,Male,46,IT,Data Analyst,2021-01-14,5,90853,2,No,Bachelor,Married,Yes,24,10,Seattle
E101293,Thomas,Thomas,Female,23,IT,Data Analyst,2015-04-02,10.8,116350,3,No,Bachelor,Married,No,54,2,Boston
E101294,William,Thomas,Female,53,Sales,Sales Rep,2016-07-25,9.4,56014,3,No,Bachelor,Married,No,41,11,Seattle
E101295,Karen,Rodriguez,Female,48,Finance,Accountant,2023-11-19,2.1,67315,4,No,Master,Divorced,Yes,38,5,Denver
E101296,Jessica,Hernandez,Male,58,Finance,Accountant,2014-08-19,11.4,95083,3,No,Bachelor,Single,Yes,14,5,Seattle
E101297,Lisa,Gonzalez,Female,55,HR,HR Manager,2024-01-28,1.9,60488,5,No,High School,Divorced,Yes,39,9,Denver
E101298,Robert,Smith,Female,28,Operations,Operations Manager,2023-08-30,2.3,84841,3,No,Associate,Married,Yes,1,12,Denver
E101299,Karen,Thomas,Female,23,Sales,Sales Manager,2021-10-12,4.2,71557,5,No,High School,Married,Yes,39,15,Atlanta
E101300,Jennifer,Thomas,Male,41,Marketing,Marketing Specialist,2013-12-30,12,86042,4,No,Associate,Single,Yes,44,6,Dallas
E101301,Matthew,Anderson,Male,58,Sales,Sales Manager,2016-09-28,9.3,54237,3,Yes,Bachelor,Married,Yes,13,1,Chicago
E101302,John,Johnson,Female,52,Marketing,Marketing Manager,2022-11-08,3.2,77501,2,No,Associate,Married,Yes,51,1,Denver
E101303,Robert,Johnson,Female,31,Operations,Operations Manager,2020-05-20,5.6,79755,3,Yes,High School,Divorced,Yes,53,11,Chicago
E101304,Jennifer,Wilson,Male,36,Sales,Sales Rep,2012-11-19,13.1,71087,5,No,Master,Married,Yes,41,0,Phoenix
E101305,Jessica,Jones,Male,52,Finance,Accountant,2021-12-17,4,102335,4,No,Bachelor,Married,Yes,49,6,Atlanta
E101306,Matthew,Lopez,Female,34,Finance,Accountant,2014-06-21,11.5,82462,2,No,Bachelor,Divorced,No,59,10,Atlanta
E101307,Patricia,Taylor,Female,25,IT,Data Analyst,2023-04-08,2.7,109319,4,No,High School,Divorced,No,36,4,Chicago
E101308,Michael,Smith,Male,47,IT,IT Support,2016-01-11,10,94158,2,Yes,Bachelor,Divorced,Yes,26,8,Miami
E101309,Jennifer,Anderson,Male,32,IT,Software Engineer,2024-03-04,1.8,102429,4,Yes,High School,Married,No,32,3,Dallas
E101310,Matthew,Anderson,Male,51,IT,Data Analyst,2014-12-23,11,109653,2,Yes,Bachelor,Married,Yes,4,0,Boston
E101311,William,Williams,Male,34,Customer Support,Support Lead,2019-05-10,6.7,68378,4,No,High School,Married,No,47,15,Phoenix
E101312,David,Johnson,Female,22,Marketing,Marketing Manager,2020-04-17,5.7,75320,3,No,Master,Married,No,8,6,Chicago
E101313,Jessica,Smith,Female,59,Sales,Sales Rep,2017-06-11,8.6,65173,5,No,Bachelor,Divorced,Yes,37,8,Phoenix
E101314,James,Smith,Female,47,IT,IT Support,2020-10-09,5.2,80064,3,Yes,High School,Divorced,Yes,17,10,Denver
E101315,Mary,Garcia,Female,44,Operations,Operations Manager,2016-09-08,9.3,80732,4,No,Bachelor,Divorced,Yes,14,4,Dallas
E101316,James,Anderson,Female,26,Operations,Operations Analyst,2019-12-31,6,73331,3,No,High School,Married,Yes,57,8,Miami
E101317,Jennifer,Gonzalez,Female,30,IT,IT Support,2025-04-15,0.7,80645,3,Yes,Associate,Divorced,No,22,4,Miami
E101318,Susan,Martinez,Female,52,Customer Support,Support Agent,2021-06-15,4.6,75859,4,No,Associate,Single,Yes,60,11,Phoenix
E101319,William,Williams,Female,51,Operations,Operations Manager,2024-01-21,1.9,72865,3,No,High School,Single,Yes,18,8,Miami
E101320,Lisa,Wilson,Male,34,Finance,Financial Analyst,2018-12-16,7,94106,5,No,Master,Divorced,Yes,18,9,Dallas
E101321,Matthew,Hernandez,Female,53,Customer Support,Support Lead,2023-11-02,2.2,74684,5,No,High School,Married,Yes,6,6,Boston
E101322,Robert,Brown,Male,46,Customer Support,Support Lead,2015-08-18,10.4,68410,4,No,Master,Single,Yes,5,11,Seattle
E101323,Thomas,Smith,Male,49,Sales,Sales Manager,2019-06-23,6.5,94868,5,No,Associate,Divorced,No,58,6,Atlanta
E101324,Robert,Wilson,Male,23,HR,HR Specialist,2015-02-08,10.9,81726,3,No,Master,Single,Yes,13,15,Atlanta
E101325,Karen,Jackson,Female,58,Customer Support,Support Agent,2019-06-23,6.5,70384,5,No,Associate,Single,No,39,8,Phoenix
E101326,Sarah,Lopez,Male,39,Operations,Operations Manager,2019-08-03,6.4,98469,5,No,Bachelor,Married,Yes,22,5,Dallas
E101327,Matthew,Johnson,Female,45,Operations,Operations Analyst,2015-02-04,10.9,73307,5,No,Bachelor,Divorced,No,45,2,Boston
E101328,Elizabeth,Miller,Male,49,Marketing,Marketing Manager,2016-06-02,9.6,67215,4,No,High School,Single,Yes,37,6,Atlanta
E101329,Jessica,Davis,Female,36,Operations,Operations Manager,2019-12-27,6,81708,2,Yes,Bachelor,Married,No,22,0,Chicago
E101330,Joseph,Johnson,Male,23,Marketing,Marketing Manager,2019-10-29,6.2,76664,3,Yes,Master,Divorced,Yes,0,12,Boston
E101331,Sarah,Martinez,Male,59,Finance,Accountant,2015-10-26,10.2,102395,4,No,High School,Divorced,Yes,37,15,Phoenix
E101332,Patricia,Johnson,Male,43,Customer Support,Support Agent,2015-08-06,10.4,60977,2,No,Master,Divorced,No,6,0,Boston
E101333,Joseph,Wilson,Male,24,Finance,Financial Analyst,2018-02-25,7.9,64441,5,No,Bachelor,Single,Yes,49,7,Miami
E101334,Karen,Smith,Female,31,HR,HR Specialist,2012-12-10,13.1,70427,4,No,High School,Divorced,No,24,0,Denver
E101335,Elizabeth,Wilson,Female,45,Finance,Financial Analyst,2022-05-16,3.6,74858,3,No,Associate,Single,Yes,44,14,Denver
E101336,William,Rodriguez,Female,29,Marketing,Marketing Manager,2014-01-04,12,85592,4,No,Associate,Married,No,48,8,Atlanta
E101337,Patricia,Thomas,Male,24,HR,HR Manager,2021-06-24,4.5,75649,4,No,Bachelor,Single,Yes,1,14,Dallas
E101338,James,Rodriguez,Male,49,Marketing,Marketing Specialist,2012-06-11,13.6,71794,2,Yes,Associate,Married,No,3,7,Seattle
E101339,Susan,Brown,Male,24,Sales,Sales Manager,2013-12-24,12,73994,4,No,Bachelor,Single,No,37,4,Seattle
E101340,William,Davis,Female,59,Customer Support,Support Agent,2022-08-21,3.4,42840,3,No,High School,Single,No,2,3,Boston
E101341,James,Garcia,Female,50,Customer Support,Support Agent,2020-12-12,5.1,77776,5,No,Bachelor,Divorced,No,44,4,Chicago
E101342,William,Anderson,Female,55,Customer Support,Support Lead,2022-06-30,3.5,75445,3,No,Bachelor,Married,No,14,8,Dallas
E101343,Matthew,Martinez,Male,27,Finance,Accountant,2019-08-20,6.4,67054,3,No,Bachelor,Married,No,43,8,Miami
E101344,Mary,Garcia,Male,27,IT,IT Support,2018-03-29,7.8,105477,3,Yes,Bachelor,Single,Yes,53,6,Phoenix
E101345,Linda,Wilson,Male,34,Marketing,Marketing Manager,2012-02-20,13.9,80413,4,No,Bachelor,Married,Yes,46,9,Boston
E101346,Elizabeth,Davis,Female,48,Marketing,Marketing Specialist,2025-11-01,0.2,91431,2,No,Associate,Divorced,Yes,51,2,Chicago
E101347,Robert,Brown,Female,57,IT,Software Engineer,2023-12-26,2,83956,4,No,Bachelor,Single,No,9,5,Phoenix
E101348,John,Taylor,Male,60,IT,Data Analyst,2025-02-26,0.8,93798,5,No,High School,Single,No,30,3,Chicago
E101349,Thomas,Taylor,Male,31,IT,Data Analyst,2020-04-24,5.7,93809,5,Yes,Associate,Single,Yes,2,15,Seattle
E101350,David,Jackson,Male,38,Sales,Sales Rep,2013-06-04,12.6,94495,3,No,Bachelor,Married,No,37,9,Boston
E101351,John,Jackson,Female,45,Marketing,Marketing Specialist,2016-01-27,9.9,71733,3,No,Bachelor,Single,No,39,3,Boston
E101352,John,Thomas,Female,30,Operations,Operations Analyst,2020-08-24,5.4,74562,3,Yes,High School,Divorced,Yes,57,14,Boston
E101353,David,Gonzalez,Female,48,IT,Data Analyst,2024-06-26,1.5,83244,4,No,High School,Single,No,57,0,Miami
E101354,Matthew,Anderson,Female,50,HR,HR Manager,2024-12-13,1.1,60255,3,Yes,Associate,Divorced,No,60,8,Boston
E101355,James,Martinez,Female,44,Finance,Financial Analyst,2012-08-12,13.4,60735,4,No,Associate,Divorced,Yes,51,11,Chicago
E101356,John,Lopez,Female,36,Customer Support,Support Lead,2016-12-23,9,63885,4,No,Master,Single,Yes,9,1,Denver
E101357,Lisa,Moore,Female,24,Customer Support,Support Agent,2024-09-25,1.3,39725,3,Yes,High School,Married,Yes,2,8,Boston
E101358,William,Martinez,Male,26,IT,Data Analyst,2022-01-28,3.9,84705,4,No,High School,Single,No,36,3,Atlanta
E101359,Linda,Garcia,Female,56,Sales,Sales Rep,2016-07-10,9.5,64141,5,No,High School,Single,No,49,0,Seattle
E101360,Susan,Martin,Female,53,Customer Support,Support Agent,2020-03-15,5.8,46873,5,No,High School,Married,No,57,14,Boston
E101361,William,Brown,Male,29,Sales,Sales Rep,2021-01-09,5,70231,2,Yes,Master,Single,Yes,41,11,Dallas
E101362,Daniel,Martinez,Female,32,Marketing,Marketing Specialist,2020-12-03,5.1,57819,3,No,Master,Divorced,Yes,41,14,Seattle
E101363,John,Martin,Female,52,Customer Support,Support Lead,2016-04-04,9.8,37688,3,Yes,High School,Married,No,24,3,Dallas
E101364,Karen,Taylor,Male,23,Operations,Operations Analyst,2025-11-14,0.1,56888,4,No,Associate,Divorced,Yes,53,4,Dallas
E101365,Lisa,Taylor,Male,30,IT,Software Engineer,2020-09-16,5.3,86647,3,Yes,Master,Married,No,39,14,Chicago
E101366,Karen,Jackson,Female,54,Sales,Sales Rep,2014-06-12,11.6,83270,5,No,High School,Married,Yes,18,15,Seattle
E101367,Jessica,Hernandez,Male,46,Marketing,Marketing Manager,2014-07-09,11.5,68520,2,No,High School,Divorced,No,17,0,Chicago
E101368,Lisa,Johnson,Male,32,Operations,Operations Manager,2013-02-16,12.9,70776,5,No,Associate,Married,No,3,8,Seattle
E101369,Joseph,Martin,Male,45,Sales,Sales Manager,2015-03-06,10.8,52522,2,No,Master,Single,No,1,10,Boston
E101370,Daniel,Garcia,Female,46,Finance,Financial Analyst,2024-02-29,1.8,60432,4,No,Bachelor,Divorced,No,31,15,Chicago
E101371,Linda,Thomas,Male,59,Customer Support,Support Agent,2024-04-24,1.7,53242,5,No,Master,Divorced,No,25,3,Dallas
E101372,Jennifer,Miller,Female,54,Operations,Operations Analyst,2012-02-07,13.9,55936,5,Yes,Associate,Divorced,No,42,7,Phoenix
E101373,Patricia,Jackson,Female,29,Customer Support,Support Agent,2016-01-31,9.9,41522,2,No,High School,Divorced,Yes,36,12,Atlanta
E101374,Jennifer,Williams,Male,35,Sales,Sales Rep,2014-10-21,11.2,85677,4,No,Associate,Divorced,No,55,5,Phoenix
E101375,James,Moore,Female,58,HR,HR Specialist,2018-09-12,7.3,77014,3,Yes,High School,Married,Yes,19,11,Atlanta
E101376,Linda,Taylor,Female,45,Marketing,Marketing Specialist,2016-06-18,9.5,73709,3,No,Master,Single,Yes,34,7,Miami
E101377,Daniel,Thomas,Female,54,Sales,Sales Rep,2016-05-04,9.7,91392,3,No,High School,Single,No,21,14,Boston
E101378,Susan,Jones,Male,33,Customer Support,Support Agent,2019-02-16,6.9,38183,3,No,Associate,Divorced,No,48,8,Denver
E101379,Elizabeth,Rodriguez,Female,44,Sales,Sales Manager,2025-01-06,1,86657,3,No,Master,Single,No,30,8,Chicago
E101380,Lisa,Hernandez,Female,38,Operations,Operations Manager,2018-12-03,7.1,92189,4,No,Bachelor,Divorced,Yes,40,4,Denver
E101381,Susan,Anderson,Male,25,HR,HR Specialist,2021-12-09,4.1,64965,5,No,High School,Divorced,Yes,8,15,Chicago
E101382,Elizabeth,Jones,Male,35,Sales,Sales Rep,2012-08-25,13.4,54936,4,Yes,Bachelor,Married,No,26,2,Boston
E101383,Karen,Anderson,Female,56,HR,HR Manager,2019-08-09,6.4,70810,4,No,High School,Divorced,No,36,2,Phoenix
E101384,Lisa,Smith,Male,28,Sales,Sales Rep,2014-07-11,11.5,52428,4,No,High School,Divorced,Yes,47,2,Dallas
E101385,John,Brown,Female,50,Finance,Accountant,2023-02-20,2.9,83247,3,No,High School,Married,Yes,55,8,Phoenix
E101386,Jessica,Miller,Male,23,Customer Support,Support Lead,2016-02-18,9.9,65090,3,No,Bachelor,Married,No,15,11,Seattle
E101387,Mary,Jones,Male,47,Customer Support,Support Agent,2019-01-04,7,71627,4,No,Associate,Divorced,No,42,7,Denver
E101388,Daniel,Martin,Male,50,Customer Support,Support Agent,2023-06-11,2.6,76177,3,No,Associate,Single,No,7,13,Phoenix
E101389,Linda,Lopez,Male,38,Finance,Accountant,2023-03-23,2.8,66735,3,No,High School,Married,No,10,11,Miami
E101390,Karen,Miller,Female,39,HR,HR Specialist,2015-05-07,10.7,73935,5,No,Bachelor,Divorced,Yes,60,14,Chicago
E101391,Michael,Gonzalez,Male,43,Finance,Financial Analyst,2025-07-24,0.4,104421,2,No,Bachelor,Married,No,27,4,Atlanta
E101392,Matthew,Davis,Female,51,Marketing,Marketing Specialist,2018-10-19,7.2,96978,3,No,Bachelor,Divorced,No,23,7,Atlanta
E101393,Michael,Rodriguez,Female,28,IT,Software Engineer,2015-04-03,10.8,101756,4,No,High School,Divorced,Yes,27,0,Denver
E101394,Sarah,Martin,Female,46,IT,Software Engineer,2018-11-17,7.1,116241,3,No,Bachelor,Married,Yes,20,9,Phoenix
E101395,Lisa,Davis,Male,51,Customer Support,Support Agent,2025-05-11,0.6,49884,3,No,Associate,Divorced,No,52,4,Seattle
E101396,James,Jones,Female,41,HR,HR Specialist,2013-07-01,12.5,72200,4,Yes,Master,Single,No,11,0,Seattle
E101397,Lisa,Gonzalez,Female,22,Customer Support,Support Agent,2020-11-11,5.1,66098,3,No,Master,Married,Yes,58,7,Atlanta
E101398,Daniel,Garcia,Female,25,Operations,Operations Analyst,2012-11-08,13.2,64221,3,No,High School,Single,No,58,15,Phoenix
E101399,Matthew,Taylor,Male,51,Customer Support,Support Lead,2012-09-05,13.3,57728,3,No,Associate,Divorced,Yes,14,5,Seattle
E101400,Mary,Rodriguez,Male,38,HR,HR Specialist,2025-07-02,0.5,50338,3,No,Bachelor,Married,Yes,4,10,Atlanta
E101401,Elizabeth,Jackson,Female,52,Operations,Operations Analyst,2017-07-30,8.4,96721,5,No,Bachelor,Married,No,20,6,Miami
E101402,Sarah,Rodriguez,Female,26,Operations,Operations Manager,2021-03-16,4.8,65435,4,Yes,High School,Single,Yes,27,8,Chicago
E101403,Karen,Smith,Male,52,Marketing,Marketing Manager,2015-07-30,10.4,89547,3,No,Master,Married,Yes,20,9,Dallas
E101404,Karen,Hernandez,Male,52,Finance,Accountant,2021-11-21,4.1,81580,2,No,Master,Divorced,No,10,4,Atlanta
E101405,Jennifer,Wilson,Female,37,Customer Support,Support Agent,2015-08-01,10.4,56766,4,No,Bachelor,Single,Yes,48,7,Atlanta
E101406,Michael,Smith,Female,33,Marketing,Marketing Manager,2013-06-15,12.6,93692,4,No,High School,Single,Yes,26,13,Phoenix
E101407,Matthew,Thomas,Female,49,Marketing,Marketing Manager,2016-11-01,9.2,69944,3,No,Master,Single,Yes,50,3,Miami
E101408,Susan,Rodriguez,Female,47,Finance,Financial Analyst,2025-04-18,0.7,76196,4,No,Associate,Divorced,Yes,21,15,Atlanta
E101409,Susan,Johnson,Male,53,Finance,Financial Analyst,2012-09-16,13.3,92860,2,No,Master,Single,No,22,7,Chicago
E101410,Matthew,Davis,Male,25,Marketing,Marketing Specialist,2017-12-31,8,72504,2,No,Associate,Married,Yes,12,1,Seattle
E101411,Michael,Miller,Male,60,HR,HR Specialist,2018-10-31,7.2,86130,5,Yes,High School,Single,Yes,47,6,Phoenix
E101412,Patricia,Martinez,Female,38,IT,Data Analyst,2013-07-09,12.5,85026,5,No,High School,Single,No,30,12,Seattle
E101413,Michael,Brown,Female,56,Customer Support,Support Agent,2013-11-03,12.2,50400,4,No,Master,Divorced,Yes,54,14,Chicago
E101414,Jessica,Anderson,Female,42,IT,IT Support,2014-03-23,11.8,108655,2,No,High School,Single,No,43,10,Seattle
E101415,Linda,Martin,Female,40,Marketing,Marketing Manager,2017-10-11,8.2,96640,3,Yes,Bachelor,Divorced,No,44,13,Denver
E101416,Sarah,Davis,Female,53,HR,HR Manager,2025-07-28,0.4,89074,3,No,Master,Married,No,10,10,Miami
E101417,Matthew,Moore,Male,51,Customer Support,Support Lead,2013-09-27,12.3,38065,4,Yes,Associate,Married,No,34,4,Boston
E101418,David,Martinez,Male,27,Finance,Accountant,2017-07-21,8.5,91881,2,No,Master,Single,Yes,30,2,Atlanta
E101419,Thomas,Taylor,Female,44,Operations,Operations Manager,2017-05-30,8.6,67398,4,No,High School,Married,Yes,16,5,Chicago
E101420,Susan,Taylor,Male,29,Sales,Sales Manager,2015-01-27,10.9,66552,4,No,Associate,Married,No,55,11,Miami
E101421,Joseph,Garcia,Female,28,HR,HR Manager,2013-02-17,12.9,78138,3,No,Bachelor,Divorced,No,32,3,Boston
E101422,David,Davis,Female,27,Operations,Operations Manager,2023-12-04,2.1,86834,3,No,Master,Married,Yes,46,0,Miami
E101423,William,Miller,Female,25,Customer Support,Support Agent,2025-12-16,0,61622,5,Yes,Associate,Divorced,No,0,2,Phoenix
E101424,Matthew,Martin,Male,47,Sales,Sales Rep,2023-08-05,2.4,63572,3,Yes,Bachelor,Divorced,No,32,11,Boston
E101425,Daniel,Rodriguez,Male,50,Operations,Operations Analyst,2015-02-16,10.9,56672,3,No,High School,Divorced,No,3,2,Chicago
E101426,James,Moore,Female,33,Customer Support,Support Lead,2015-07-28,10.4,42616,5,No,Associate,Divorced,No,28,10,Miami
E101427,Michael,Hernandez,Male,60,Customer Support,Support Lead,2023-07-15,2.5,59703,4,No,Master,Married,No,50,11,Chicago
E101428,Michael,Rodriguez,Female,35,Finance,Accountant,2013-09-19,12.3,90437,3,No,Bachelor,Divorced,Yes,42,12,Seattle
E101429,John,Martinez,Female,53,Finance,Accountant,2016-12-16,9,61626,4,No,Bachelor,Married,No,21,1,Dallas
E101430,Karen,Taylor,Female,36,Customer Support,Support Agent,2013-04-28,12.7,64675,3,Yes,Bachelor,Married,Yes,42,7,Seattle
E101431,Karen,Williams,Female,35,Customer Support,Support Agent,2023-09-26,2.3,35636,5,No,High School,Single,Yes,57,1,Boston
E101432,David,Smith,Female,60,Operations,Operations Analyst,2013-01-01,13,93034,4,No,Bachelor,Married,No,56,12,Dallas
E101433,Patricia,Garcia,Male,44,HR,HR Specialist,2012-10-27,13.2,68299,4,Yes,Bachelor,Divorced,Yes,51,10,Miami
E101434,Lisa,Martin,Female,34,HR,HR Manager,2013-01-28,12.9,54449,4,No,Bachelor,Married,Yes,50,12,Chicago
E101435,James,Martinez,Female,49,Operations,Operations Analyst,2018-05-09,7.7,60527,3,No,Associate,Single,Yes,43,11,Denver
E101436,Michael,Martinez,Female,33,Finance,Accountant,2012-11-18,13.1,84402,4,No,Bachelor,Married,No,4,13,Dallas
E101437,Michael,Rodriguez,Female,33,Marketing,Marketing Specialist,2016-12-25,9,81666,3,No,Master,Divorced,No,0,2,Dallas
E101438,Thomas,Moore,Female,48,Finance,Financial Analyst,2012-10-27,13.2,71303,3,No,Master,Married,No,44,3,Dallas
E101439,Elizabeth,Brown,Female,49,Marketing,Marketing Specialist,2020-04-14,5.7,64702,2,No,Bachelor,Divorced,Yes,42,0,Chicago
E101440,Elizabeth,Rodriguez,Female,46,Marketing,Marketing Manager,2025-04-24,0.7,65432,5,No,Master,Divorced,Yes,59,15,Denver
E101441,James,Rodriguez,Female,60,IT,Software Engineer,2018-08-01,7.4,110505,4,No,Bachelor,Divorced,No,5,2,Atlanta
E101442,Jennifer,Lopez,Male,50,Sales,Sales Rep,2017-07-25,8.4,75680,4,No,High School,Divorced,No,42,9,Denver
E101443,Linda,Anderson,Female,42,Finance,Accountant,2024-08-29,1.3,63389,3,No,Master,Married,No,51,9,Dallas
E101444,Elizabeth,Lopez,Male,45,HR,HR Specialist,2018-04-07,7.7,81648,3,No,Associate,Divorced,No,28,6,Miami
E101445,Michael,Rodriguez,Female,49,HR,HR Manager,2012-11-20,13.1,73667,3,No,Associate,Married,No,48,6,Miami
E101446,Thomas,Brown,Male,55,Operations,Operations Manager,2024-06-22,1.5,89221,4,Yes,Master,Married,Yes,45,5,Atlanta
E101447,Thomas,Martin,Male,35,IT,Software Engineer,2021-03-29,4.8,111003,3,No,High School,Single,No,45,6,Chicago
E101448,Michael,Rodriguez,Male,29,Marketing,Marketing Manager,2012-02-19,13.9,68936,3,No,Master,Single,No,27,1,Atlanta
E101449,Matthew,Garcia,Female,35,Marketing,Marketing Specialist,2025-04-29,0.7,77376,2,No,Master,Single,Yes,19,8,Denver
E101450,Daniel,Rodriguez,Male,44,Sales,Sales Rep,2017-03-13,8.8,92086,3,Yes,Associate,Divorced,Yes,34,3,Seattle
E101451,Mary,Johnson,Female,32,Marketing,Marketing Specialist,2025-02-03,0.9,87509,4,No,Bachelor,Single,Yes,36,7,Miami
E101452,James,Martinez,Male,58,Sales,Sales Rep,2019-04-21,6.7,51923,2,No,Associate,Single,No,2,8,Phoenix
E101453,Joseph,Rodriguez,Female,37,Sales,Sales Rep,2017-11-12,8.1,91831,3,Yes,Associate,Single,Yes,39,1,Chicago
E101454,Jennifer,Moore,Male,25,IT,Data Analyst,2017-11-26,8.1,83643,2,No,High School,Divorced,No,23,13,Miami
E101455,Karen,Smith,Male,33,Marketing,Marketing Specialist,2015-03-11,10.8,85134,5,No,Bachelor,Married,No,11,13,Chicago
E101456,Daniel,Johnson,Female,28,IT,IT Support,2012-04-28,13.7,100030,4,No,High School,Divorced,Yes,36,0,Miami
E101457,Daniel,Williams,Male,53,Finance,Accountant,2021-07-18,4.5,79273,2,No,Associate,Married,Yes,37,15,Chicago
E101458,Karen,Gonzalez,Female,41,HR,HR Specialist,2020-06-03,5.6,84486,2,No,Bachelor,Single,Yes,43,4,Denver
E101459,Jennifer,Anderson,Female,49,Marketing,Marketing Manager,2013-12-29,12,62551,2,Yes,High School,Single,No,20,8,Dallas
E101460,Matthew,Anderson,Male,32,Finance,Accountant,2017-08-19,8.4,97757,4,No,Master,Single,Yes,1,0,Dallas
E101461,Mary,Johnson,Female,47,Marketing,Marketing Specialist,2015-01-04,11,94747,4,No,High School,Married,Yes,18,12,Denver
E101462,James,Hernandez,Male,43,Sales,Sales Rep,2025-04-24,0.7,66817,3,Yes,Master,Divorced,No,19,0,Boston
E101463,James,Garcia,Female,42,Marketing,Marketing Specialist,2023-10-15,2.2,77634,3,No,Master,Divorced,Yes,42,0,Denver
E101464,Jennifer,Anderson,Female,60,IT,Software Engineer,2013-04-17,12.7,99330,2,No,Bachelor,Married,No,19,7,Boston
E101465,William,Gonzalez,Male,53,Customer Support,Support Agent,2020-05-15,5.6,54701,5,No,Associate,Married,Yes,44,3,Atlanta
E101466,James,Garcia,Female,54,HR,HR Manager,2018-01-08,8,67731,3,Yes,Master,Single,Yes,53,8,Chicago
